timestamp,time_text,time_in_seconds,author,message
1590865380146739,4:03:30,14610,kirvy ward,philippines
1590865380241120,4:03:30,14610,SHUTA,もうすぐだー！
1590865380270509,4:03:30,14610,Lucrecia Pizarro,good luck !!
1590865380420422,4:03:30,14610,Bianca Prado,GOOD LUCKKKKKKKKKKKKKKKKKKK ^-^
1590865380428420,4:03:30,14610,25k No Content Subscriber Challenge,YESSSS
1590865381655817,4:03:30,14610,Sodapop Cowboy,Pineapple
1590865381684882,4:03:30,14610,Ramzi Berriri,"can someone tell me why are they doing this , what's the goal ?"
1590865381706572,4:03:30,14610,Tam santtus,Brasil ❣❣❣❣❣
1590865381741377,4:03:30,14610,Johann Atilano,Good Luck!!!! 🙂
1590865381776210,4:03:30,14610,TTV Salty_Potato5,Yooooooo
1590865381828180,4:03:30,14610,GAMEPLAY Y TIPS JUEGOS,desde mexico
1590865380888776,4:03:30,14610,Yani N,good
1590865380978196,4:03:31,14611,Kuba Adamski,Good luck ❤
1590865380995374,4:03:31,14611,Siyah Kan,gooooo
1590865382305398,4:03:31,14611,JiaYi Hong,20 minutes 30 seconds
1590865381171510,4:03:31,14611,muhammed emin,ekşi sözlük'den gelenler:yt::stayhome::buffering::thanksdoc::yougotthis::hydrate::takeout::chillwdog::washhands::socialdist::shelterin::learning:
1590865382394740,4:03:31,14611,Eleni Kaouna,History on the make
1590865382417897,4:03:31,14611,Richard Bray,God bless. Our prayers are with you!
1590865382444095,4:03:31,14611,Demi Ploeg,spannend
1590865382631853,4:03:31,14611,JX Gerardo,a q la coneja
1590865382686436,4:03:31,14611,Laco,🪐
1590865382989770,4:03:31,14611,Zaaa Mmmm,"Szkoda że pochmurno, nic nie będzie widać"
1590865383117349,4:03:32,14612,Ivan M,Good luck
1590865383141187,4:03:32,14612,carlospl03,GOOD LUCK FROM SPAIN !!! ❤💛❤
1590865383302473,4:03:32,14612,Username Rocket,"Earth is flat, EARTH IS FLAT"
1590865383428454,4:03:32,14612,dida dü,nereye varacak bu spaceship
1590865383504725,4:03:32,14612,111222gyyhy,I just wanna rolly rolly rolly with a dab of ranch 😔😔😔🥺🥺🥺
1590865383862129,4:03:32,14612,Max Donaghey,Hi
1590865383992661,4:03:32,14612,Patrick Maura,will you be able to see this in abaco
1590865384017954,4:03:32,14612,P K,hello
1590865384167392,4:03:33,14613,Cristy Ro,:yt::thanksdoc:
1590865384196026,4:03:33,14613,VTS studio,UKRAINE HERE!!!!!💛💛💛💛💙💙💙
1590865384459740,4:03:33,14613,ӄɛʏ ֆʊռ,woahHhhh
1590865384628283,4:03:33,14613,Simon Mccance,May your journey be safe from instant live long and prosper
1590865384632497,4:03:33,14613,鈴木優希,成功しますように！！
1590865385254677,4:03:34,14614,Marcos Sanchez,suscríbete a naoz
1590865385861110,4:03:34,14614,ROSSANA DOMINGUEZ PEDROSA,:buffering:
1590865385994850,4:03:34,14614,GDeometry,DIE DI EDIE
1590865385995597,4:03:34,14614,Guy Delaurentis,God Speed Guys
1590865385997080,4:03:34,14614,Adrien,Good luck!!!!
1590865386326395,4:03:35,14615,Ryan Chen,good luck
1590865386783196,4:03:35,14615,David Royl,but does it have AM radio
1590865386804340,4:03:35,14615,Dark Rose,20 long min
1590865387207499,4:03:36,14616,Vlad Dracula,"ВАНГУЮ, НЕ ВЗЛЕТЯТ"
1590865387249708,4:03:36,14616,Zzethro Marak,Good luck God !
1590865387310384,4:03:36,14616,Glen Sprigg,can't wait
1590865387406120,4:03:36,14616,Mehmet Aydın,vaov
1590865387429133,4:03:36,14616,Ka G,where can we see this from?? east coast???
1590865387511102,4:03:36,14616,Zoé Hi,good luck
1590865387601593,4:03:37,14617,Ren Deralo,Good luck
1590865387670299,4:03:37,14617,TheFamilyChannel,21 more min!!!
1590865387887246,4:03:37,14617,Craig the default,Good luck from Virginia!!
1590865387991066,4:03:37,14617,Caradhras,viel glück
1590865388134097,4:03:37,14617,Ivanfla Romariofire,Good luck🤘
1590865388278167,4:03:37,14617,Brendan Hills,good luck - I hope we get to see it fly today
1590865388279635,4:03:37,14617,Andy Tuxford,#goodluck
1590865388346550,4:03:37,14617,caio jeffryes,brazil???
1590865388711385,4:03:38,14618,Stanley Softleigh,good luck save voyage
1590865388830622,4:03:38,14618,Anna Marichev,God bless you
1590865389032618,4:03:38,14618,Evilyoshi56,Lets gooooo
1590865389613187,4:03:39,14619,LazyCreeper7 Lazy,lol
1590865389713429,4:03:40,14620,gavin matusak,GOOD LUCK
1590865389835436,4:03:40,14620,Yuliana Cadenillas,good luck 🙏🖐
1590865389867395,4:03:40,14620,Tamás Pálfi,Good Luck ... from Hungary👍
1590865389877066,4:03:40,14620,Jan Krajewski,good luck mans
1590865389919890,4:03:40,14620,Peter Bräutigam,Good Luck 💫greets from germany 🚀
1590865390100150,4:03:40,14620,David Garcia,Good luck
1590865390374442,4:03:40,14620,yeet_or_get_yeetedyt,good luck
1590865390611699,4:03:41,14621,Тимур Мустафаев,have a good start hi from uzbekistan￼
1590865390722446,4:03:41,14621,Rich Long,Watch the riots online or watch the rocket launch
1590865391004971,4:03:41,14621,Amir Ghorbani,good luck
1590865391165858,4:03:41,14621,Warren Heyn,Bob and Doug? Take off eh!
1590865391862061,4:03:42,14622,Antônio Tomé,yes
1590865392298472,4:03:42,14622,Karim Rma,I WANT TO GO WITH YOU
1590865392517818,4:03:43,14623,Ivan Krastev,Успех!!!!!!!
1590865392648239,4:03:43,14623,Ali Hussain,Bless
1590865392674578,4:03:43,14623,David Jensen,Where does the countdown come from?
1590865392724591,4:03:43,14623,Jovita Galarza,plastation
1590865393093259,4:03:43,14623,annamaria galuppini,Un bacio dall’Italia
1590865393170278,4:03:43,14623,Lukas August,Good luck
1590865393192782,4:03:43,14623,Ale Topete,siiiiiiiii vamos
1590865393736162,4:03:44,14624,Shashank y,smoke
1590865393879246,4:03:44,14624,Bahar Kivrak,hahhaha 😀
1590865394003958,4:03:44,14624,Владислав Демнюк,UKRAINE HERE!!!!
1590865394269140,4:03:44,14624,Mert Büyük,rip
1590865394519856,4:03:45,14625,Ranise Pollheim,good luck
1590865394599039,4:03:45,14625,AJ and Melisa Friendship,😚
1590865394902896,4:03:45,14625,反抖音分子,🍀🍀🍀🍀💪💪
1590865395821468,4:03:45,14625,nCat,Good Luck. :goodvibes:
1590865395055507,4:03:45,14625,Terry Nagle,good to see NASA's back in the business of putting their own back in space.
1590865395942894,4:03:45,14625,premiumbull . pl,super i ciesze się ze Lecimy na MARSA
1590865395167274,4:03:45,14625,A Random Pokemon Fan,My body is ready!
1590865396090438,4:03:45,14625,jessica moreno,alguien habla español ?
1590865395293849,4:03:45,14625,Vicky Bogdanic,From Santiago de Chile Hola!!! éxito a los navegantes! Space x and NASA!
1590865395373399,4:03:45,14625,Marcello Medeiros Pacheco,good luck
1590865396304108,4:03:45,14625,Ainn Laelia,おーぉ～✨
1590865395644455,4:03:46,14626,KEVIN BAUGHMAN,Would rather see the tower on the moon !
1590865396663948,4:03:46,14626,Cagdas Karabenli,Good luck nasa
1590865396888317,4:03:46,14626,Michele D'Alessandro,Let’s go
1590865396979173,4:03:46,14626,Snooks,God Speed and fair wind !
1590865397050873,4:03:46,14626,Valics,ITS LEAKING
1590865397529692,4:03:47,14627,wirtex 01,Hello from Czech Republic
1590865397724296,4:03:47,14627,Ellz _ YT,SUP
1590865398114192,4:03:47,14627,Thillaiampalam Thayaparan,Omggg
1590865398196189,4:03:47,14627,Blacksmith Bird,"Not American, but this impacts the whole world"
1590865398429949,4:03:48,14628,Joshua Winn,Elon
1590865399112638,4:03:48,14628,raksha xo,good luck!!!!!!!!!1
1590865399252098,4:03:48,14628,dude Victor,good luck
1590865399510095,4:03:49,14629,Kethaka Vidyananda,Good luck guys!!!
1590865399537889,4:03:49,14629,Gilson Correia,Boa sorte aventureiros - Londrina/PR
1590865399588349,4:03:49,14629,Cindy Garza,Good luck to all of you @ NASA & @SpaceX!
1590865399843288,4:03:49,14629,Naruto gamer,بل توفيق
1590865400008341,4:03:49,14629,Michael Giuliano,God bless you all good luck
1590865400171894,4:03:49,14629,OliverBoots,Awesome! Good Luck 💪
1590865400184096,4:03:49,14629,joshua Erinosho,good luck we love you guy. God bless America
1590865400424560,4:03:50,14630,julian perez,Colombia
1590865400440133,4:03:50,14630,Ludvig Lindh,this stream is 30 seconds delayed
1590865400500090,4:03:50,14630,Born to die,يمه لا ينفجر
1590865400538039,4:03:50,14630,Harrison May,20 minutes
1590865400660833,4:03:50,14630,Maggie Gonzalez,good luck from México
1590865400712864,4:03:50,14630,Oğuz Han,good luck
1590865401948418,4:03:50,14630,MATUMBA,good luck
1590865401989809,4:03:50,14630,Lupita M,20!
1590865401167665,4:03:50,14630,János RIKK,good luck guys!
1590865401242134,4:03:50,14630,Cristian Saavedra Martinez,:elbowcough:
1590865402127351,4:03:50,14630,hijab zahra,the amount of pollution it's causing 🙄🤲🏻
1590865401392853,4:03:51,14631,flii joe,spaceX stream is faster
1590865401438735,4:03:51,14631,Rich Kremol,Bedaki
1590865401438988,4:03:51,14631,Team Speak,oh no no
1590865401593994,4:03:51,14631,Angela Harbin,appolo 11 landing site
1590865402451880,4:03:51,14631,Samuel,20 minutes
1590865402478137,4:03:51,14631,Karl Zeutzius,God speed gents!
1590865402549872,4:03:51,14631,Lucian Souzer,OMG
1590865401738619,4:03:51,14631,Mr. MooD,:thanksdoc:
1590865402800264,4:03:51,14631,ditjo,Good luck. One Way. UP!!!
1590865403271747,4:03:52,14632,XxdiegoOMG,Let’s go nasa!!!!
1590865403493197,4:03:52,14632,alex lypton,Good Luck! 🙏
1590865403549363,4:03:52,14632,Hussein B. Fawaz,ya3
1590865403604675,4:03:52,14632,Rhys Jones,ok this is epic
1590865403637110,4:03:52,14632,Lucas Messalas,vão para algum lugar específico ou só subir e depois descer? Will they go to anywhere specific pra only up e after down?
1590865403792323,4:03:52,14632,Faynotoe n,:yt::oops::oops:
1590865404026842,4:03:52,14632,Agustin Fernandez,spacex🥵🥵🥵🥵🥵🥵😎👌
1590865404080412,4:03:52,14632,Tyler Anderson,K
1590865404090475,4:03:52,14632,アポ,グッドラック
1590865404671609,4:03:53,14633,武老千魔術師不能說的秘密,預祝成功 平安順利
1590865404734766,4:03:53,14633,Ysabel Quiroz bocanegra,vamoooooss
1590865404924411,4:03:53,14633,Akash Sajjan,rocket will blast
1590865405143745,4:03:54,14634,J Mcc,Where are they going?
1590865405728197,4:03:54,14634,Wagner Alves,it's happening!!!!!!!!
1590865405964631,4:03:55,14635,Francisco Guajardo,wooo
1590865405989087,4:03:55,14635,booza babin,good luck
1590865406190973,4:03:55,14635,Umberto Verga,"pizza ,pasta, mandolino"
1590865406265907,4:03:56,14636,Jan Crowe,This is truly amazing 🙂
1590865406902764,4:03:56,14636,Angel xx,history
1590865406955846,4:03:56,14636,-t- -,Good Luck
1590865407029533,4:03:56,14636,TheCodingGamer,20 MINUTES TO MAKING HISTORY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1590865407103684,4:03:56,14636,Gerard Koudstaal,"Good luck everyone, historic launch :)"
1590865407152317,4:03:56,14636,João Vitor,brazill
1590865407425258,4:03:57,14637,Владислав Алексеев,Рифмы салют
1590865407530759,4:03:57,14637,just jalyn,AGHHHH! i can't waittttt!
1590865407893140,4:03:57,14637,Daria Isnotok,yeees
1590865408074260,4:03:57,14637,Odif9,good luck
1590865408616661,4:03:58,14638,Cap 'n Cook,IS THIS THE LAUNCH STREAM?
1590865408782566,4:03:58,14638,Ph0eNiiXZ,good luck
1590865408954812,4:03:58,14638,Vinicius Andrade,We go one million and one hundred live nasa channel.
1590865409231783,4:03:59,14639,yap smith,guatire
1590865409276240,4:03:59,14639,marcelo leite,:washhands::washhands:
1590865409458903,4:03:59,14639,TheProob,WILL WE SEE THE FIRST STAGE OF THE ROCKET LAND ON STREAM???????
1590865409484022,4:03:59,14639,onur Sarı,hey
1590865409549390,4:03:59,14639,Eric Yin,fingers crossed
1590865409595315,4:03:59,14639,Aethicus D.,👋👋👋🙌👍
1590865409648115,4:03:59,14639,Jeannine Garcia,History making ♥️
1590865409727188,4:03:59,14639,Tęczowa czekoladka,.
1590865409735691,4:03:59,14639,Michelle Mccullough,good luck from the UK
1590865410071617,4:03:59,14639,AARUSH SHAH,Love from India.
1590865410074314,4:03:59,14639,Warren R,God Speed
1590865410091882,4:03:59,14639,Elisangela Freitas Silveira Adv,Brasil:goodvibes::goodvibes::goodvibes::goodvibes::goodvibes::goodvibes:
1590865410323948,4:04:00,14640,Wynt,Good luck
1590865410377408,4:04:00,14640,itz gryffindor gal,hai good luck
1590865410640492,4:04:00,14640,hawa ziour,goo
1590865410664615,4:04:00,14640,whathappenedtomysanity,omg yesssssss
1590865410785193,4:04:00,14640,HalfWayHuman 2.1,Bolton School Boys Division
1590865410820351,4:04:00,14640,zerotwo is best,Good luck have fun
1590865411083220,4:04:00,14640,Sergi Nic,Good luck
1590865411141516,4:04:00,14640,Dennis Nguyen,I am ready
1590865411408049,4:04:01,14641,novasanity,hype
1590865411460606,4:04:01,14641,LN_TrAcE,Yo nateees
1590865411545197,4:04:01,14641,The random channel1,I'm so excited
1590865412027265,4:04:01,14641,Fran Canepa,suerte dijo el colorado hincha de racing
1590865412335000,4:04:01,14641,Maria Rivera,I love♥️🙏🌹🌹🌹🌹🌹🌹🌹🌹🌹😀😘🤗
1590865412338638,4:04:01,14641,FERNANDO LUQUE DELGADO,t minus 21 minutes
1590865412494794,4:04:01,14641,Matheus Albert,szia tamás
1590865412497373,4:04:01,14641,Siberian,t-20
1590865412511139,4:04:01,14641,benjadoo36,Good luck
1590865412790400,4:04:02,14642,nika 937,Good luck
1590865412923052,4:04:02,14642,colton b,good luck
1590865412957412,4:04:02,14642,Taran Dhaliwal,so cooooool
1590865413053764,4:04:02,14642,ねこいぬ,20minute！！！
1590865413238160,4:04:02,14642,hp_andrey,ку
1590865413795046,4:04:03,14643,Mark Lucky,So excited
1590865413912110,4:04:03,14643,hama hama,hola
1590865414123817,4:04:03,14643,Robio 2320,hola a todos
1590865414202878,4:04:03,14643,Kimatron Automaton,"good luck from the Bronx, NYC!!!"
1590865415382713,4:04:04,14644,Tejas Kathuria,"nasa and spacex are cieling gang, CRINGE!"
1590865415519937,4:04:04,14644,plusfour,bruh
1590865415557366,4:04:04,14644,Wendy Leece,From Costa Mesa Ca
1590865415630133,4:04:05,14645,Kenny Mujica,yooooo
1590865415643206,4:04:05,14645,Antoni Czajka,Pozdro Polska
1590865415664377,4:04:05,14645,zombie needssleep,good luck
1590865415759066,4:04:05,14645,Clarice Nascimento da silva,o que tá acontecendo acabei de entrar??????
1590865415766989,4:04:05,14645,jason murillo,"We are with you, 🤩 from Las Vegas, Nevada 🤞"
1590865416016790,4:04:05,14645,BlasZz,Gambatte!
1590865416185388,4:04:06,14646,Cryptic Moon,good luck
1590865416319995,4:04:06,14646,Ivan Barata Castilho,brasil
1590865416346336,4:04:06,14646,hamed kazemi,iran is safe
1590865416720947,4:04:06,14646,Lucifer Gaming 03,arriba españaaa
1590865416896770,4:04:07,14647,AK CREATION,!info
1590865416941874,4:04:07,14647,Akira,GO GO NASA!!!
1590865416947106,4:04:07,14647,Swoggoツ,HYPE HYPE HYPE
1590865417182840,4:04:07,14647,anita chan,vamos gringolandia >:D!!!
1590865417525346,4:04:07,14647,Random C,GOOD LUCK
1590865417646646,4:04:07,14647,exlibris_tv,"не, не взлетит пузырь"
1590865417683014,4:04:07,14647,ТОП 10,Good luck
1590865417920254,4:04:08,14648,mia,good luck
1590865418041349,4:04:08,14648,Влад Андреев,Good luck 👍
1590865418101226,4:04:08,14648,Caio Henrique,Good luck
1590865418295083,4:04:08,14648,LÃURÃ 27,o.m.g
1590865418716487,4:04:08,14648,HARRY POWTAHH,kung sinong nasa pilipinas walang matutulog matirang matibay
1590865418746611,4:04:08,14648,Xochitl Aguilar Gomez,"It's really exciiting, watch this, good luck!!!"
1590865418858387,4:04:09,14649,Ignacy Niedzwiedzki-K.,I love the guy who's talking.
1590865418901900,4:04:09,14649,Luciano Dias,Good luck to the crew!!!!!
1590865419416344,4:04:09,14649,Mateo Roberto Medina,BAD VIBES
1590865419745119,4:04:09,14649,Aubrey Agundis,Good luck from Plainview Texas!!!!!!!
1590865419757498,4:04:09,14649,lefant o,hello
1590865419915785,4:04:10,14650,Joseph Salazar,yo hable con español!
1590865422210003,4:04:11,14651,highlanderdeminas,good luck from brazil
1590865422317138,4:04:11,14651,José Carlos Lima,lets go Nasa...Brazil
1590865422497083,4:04:11,14651,Yuu シー夕,Good luck!
1590865422532843,4:04:11,14651,Gledyston Carnevali,GOD SPEED FALCON 9 ! GOD SPEED SPACEX !
1590865422710732,4:04:11,14651,Reeve Bernard,Good luck
1590865422755990,4:04:11,14651,Orin Kerr,GOD SPEED To two brave men.
1590865422914035,4:04:12,14652,Thalya Liébana,hi
1590865422938005,4:04:12,14652,Deepak G.C,Cloud ☁
1590865422964776,4:04:12,14652,Mayelita,Good Luck!!!
1590865423668416,4:04:12,14652,Rebeca Cobb,good luck
1590865423684792,4:04:12,14652,Gummy Waffle,19m right?
1590865423839068,4:04:13,14653,Gaming_Big,sick vape dude!
1590865423865988,4:04:13,14653,Miloniam,MonkaS It's on fire
1590865424060501,4:04:13,14653,alex novak,good luck
1590865424890617,4:04:14,14654,Rana Guner,So exciting
1590865424915827,4:04:14,14654,Fatemeh Jm,Good luck from Iran ❤️
1590865425011904,4:04:14,14654,Michelle Webb,Congratulations and good luck for a historic flight
1590865425028026,4:04:14,14654,Cláudio Alves,Matanga:dothefive:
1590865425130413,4:04:14,14654,Real_Little Bear,Wow
1590865425376324,4:04:14,14654,Donald Rhodes,super exciting!!!!!
1590865425392754,4:04:14,14654,Fernanda Godoi,Good Luck
1590865425397404,4:04:14,14654,情報管理局,good luck
1590865425714102,4:04:14,14654,D J,:thanksdoc:
1590865425720990,4:04:14,14654,Jerson Lopez,vamooooos
1590865426033646,4:04:15,14655,NIKO,good luck
1590865426295387,4:04:16,14656,Zosia HM,good luck
1590865426366643,4:04:16,14656,Anthony E.,Hammer down1
1590865426403705,4:04:16,14656,Francisco Jabre,goo
1590865426448788,4:04:16,14656,PieByte,hi ericisha
1590865426807392,4:04:17,14657,Kaz Ch.,Oglądałem przed laty bezpośrednią transmisję z lądowania pierwszego człowieka na Księżycu ...
1590865426856308,4:04:17,14657,Omi Pancham,I am so excited!!!!
1590865426895723,4:04:17,14657,barbaros ozkal,good luck
1590865426922049,4:04:17,14657,Charles Fulwiler,HOUSTON GO FOR LAUNCH
1590865427162905,4:04:17,14657,Aj Wood 84,GODLESS SPEED
1590865427348140,4:04:17,14657,Alex,go
1590865427549422,4:04:17,14657,Nano X,hi
1590865428009949,4:04:18,14658,NONONOLANCP,:thanksdoc:
1590865428089887,4:04:18,14658,Claudia Dagorn,good luck
1590865428382657,4:04:18,14658,andre BR,TUDO PLANO COMO O NIVEL DO MAR
1590865428388807,4:04:18,14658,Adam Weber,raketa ehe
1590865428659177,4:04:18,14658,Fabiana Ruiz Diaz,✊🏿✊🏿✊🏿✊🏿✊🏿
1590865428869434,4:04:19,14659,Elle Lin,good luck from England!
1590865429242917,4:04:19,14659,Fritz,to infinity and beyond ?
1590865429253866,4:04:19,14659,ShottoIsaev,19 minutes
1590865429654293,4:04:19,14659,"Flemings Fine Furniture, Inc.",OFA!!!
1590865429793206,4:04:20,14660,FERATEQ,good luck bois
1590865430012598,4:04:20,14660,Mạnh Curry,COME ON COME ON
1590865430285320,4:04:20,14660,down,ISRO:thanksdoc:NASA
1590865432365601,4:04:20,14660,Victoria Borozna,smoke is not normal check color
1590865432693642,4:04:21,14661,zoorworld,its happeneing
1590865433005974,4:04:21,14661,Boris,love from RUSSIA!!!!!
1590865433178586,4:04:21,14661,3KAI,hi
